source,target
pub.1042958631,pub.1027300583
pub.1042958631,pub.1026064321
pub.1042958631,pub.1060628595
pub.1042958631,pub.1004074629
pub.1042958631,pub.1024216711
pub.1042958631,pub.1004994284
pub.1042958631,pub.1002830833
pub.1042958631,pub.1011421291
pub.1042958631,pub.1018265260
pub.1042958631,pub.1018279262
pub.1042958631,pub.1018976592
pub.1042958631,pub.1044183416
pub.1042958631,pub.1060839611
pub.1042958631,pub.1062464318
pub.1042958631,pub.1022660637
pub.1042958631,pub.1038018578
pub.1042958631,pub.1021983037
pub.1042958631,pub.1052072392
pub.1042958631,pub.1043759488
pub.1042958631,pub.1003094980
pub.1042958631,pub.1051716163
pub.1042958631,pub.1005501398
pub.1042958631,pub.1033548326
pub.1042958631,pub.1004001325
pub.1042958631,pub.1045701250
pub.1042958631,pub.1028958298
pub.1042958631,pub.1020559586
pub.1042958631,pub.1015554819
pub.1042274942,pub.1021855238
pub.1042274942,pub.1060799596
pub.1042274942,pub.1047489336
pub.1042274942,pub.1031710078
pub.1042274942,pub.1063119649
pub.1042002944,pub.1026700519
pub.1042002944,pub.1039060951
pub.1042002944,pub.1013999310
pub.1042002944,pub.1039935755
pub.1042002944,pub.1030198602
pub.1042002944,pub.1036952420
pub.1042002944,pub.1048085746
pub.1042002944,pub.1011310164
pub.1042002944,pub.1060684350
pub.1042002944,pub.1012002888
pub.1042002944,pub.1063122986
pub.1042002944,pub.1035157821
pub.1042002944,pub.1060429029
pub.1042002944,pub.1020683750
pub.1042002944,pub.1009203621
pub.1042002944,pub.1003681700
pub.1042002944,pub.1039436334
pub.1042002944,pub.1041840662
pub.1042002944,pub.1062453408
pub.1042002944,pub.1006463981
pub.1042002944,pub.1036600503
pub.1041912102,pub.1032032943
pub.1041912102,pub.1020333737
pub.1041912102,pub.1018544858
pub.1041912102,pub.1062468947
pub.1041912102,pub.1009388305
pub.1041912102,pub.1049836590
pub.1041912102,pub.1002141850
pub.1041912102,pub.1060813082
pub.1041912102,pub.1041581297
pub.1041912102,pub.1041283820
pub.1041912102,pub.1023937586
pub.1041912102,pub.1062470266
pub.1041814689,pub.1012809069
pub.1041814689,pub.1041749889
pub.1041814689,pub.1043265958
pub.1041814689,pub.1031214706
pub.1041814689,pub.1042039347
pub.1041814689,pub.1006678973
pub.1041814689,pub.1008498151
pub.1041814689,pub.1000787694
pub.1041814689,pub.1062461775
pub.1041814689,pub.1029999845
pub.1041814689,pub.1043106298
pub.1041814689,pub.1041266150
pub.1041814689,pub.1060643134
pub.1041749889,pub.1060643134
pub.1041749889,pub.1043106298
pub.1041749889,pub.1012657873
pub.1041749889,pub.1034530767
pub.1041749889,pub.1062461775
pub.1041749889,pub.1041402060
pub.1041749889,pub.1035238860
pub.1041749889,pub.1042039347
pub.1041749889,pub.1006891246
pub.1041749889,pub.1004550188
pub.1041749889,pub.1060810814
pub.1041749889,pub.1050786820
pub.1041749889,pub.1046008999
pub.1041749889,pub.1060553137
pub.1041749889,pub.1052851990
pub.1041749889,pub.1031214706
pub.1041749889,pub.1041046796
pub.1041749889,pub.1012809069
pub.1041749889,pub.1048367535
pub.1041749889,pub.1060813739
pub.1041749889,pub.1000787694
pub.1041749889,pub.1006678973
pub.1041560656,pub.1035970989
pub.1041560656,pub.1047994795
pub.1041560656,pub.1023850316
pub.1041560656,pub.1052970285
pub.1041560656,pub.1047206981
pub.1041506556,pub.1043767009
pub.1041506556,pub.1005501398
pub.1041506556,pub.1038987758
pub.1041506556,pub.1060786191
pub.1041506556,pub.1063124227
pub.1041506556,pub.1012116743
pub.1041506556,pub.1010470030
pub.1041506556,pub.1002594203
pub.1041506556,pub.1038072548
pub.1041506556,pub.1046642445
pub.1041506556,pub.1032841965
pub.1041506556,pub.1037770832
pub.1041506556,pub.1010679858
pub.1041280484,pub.1011098153
pub.1041280484,pub.1007510392
pub.1041280484,pub.1039956806
pub.1041280484,pub.1026064321
pub.1041280484,pub.1015921334
pub.1041280484,pub.1036384620
pub.1041280484,pub.1000659470
pub.1041280484,pub.1018557548
pub.1041280484,pub.1060756658
pub.1041280484,pub.1060573820
pub.1041280484,pub.1013203845
pub.1041280484,pub.1043759488
pub.1041280484,pub.1033284219
pub.1041280484,pub.1043738815
pub.1041280484,pub.1011861382
pub.1041280484,pub.1023198737
pub.1041280484,pub.1033302450
pub.1041280484,pub.1029405800
pub.1041280484,pub.1060632587
pub.1041280484,pub.1013627702
pub.1041141840,pub.1018265260
pub.1041141840,pub.1010679858
pub.1041141840,pub.1048977183
pub.1041141840,pub.1025983680
pub.1041141840,pub.1042985675
pub.1041141840,pub.1007215987
pub.1041141840,pub.1015428324
pub.1041141840,pub.1047717824
pub.1041141840,pub.1025029935
pub.1041141840,pub.1002442285
pub.1041141840,pub.1017448035
pub.1041094549,pub.1013203845
pub.1041094549,pub.1019280285
pub.1041094549,pub.1006275097
pub.1041094549,pub.1039956806
pub.1041094549,pub.1007215987
pub.1041094549,pub.1045038063
pub.1041094549,pub.1014716738
pub.1041094549,pub.1037490653
pub.1041094549,pub.1048977183
pub.1041094549,pub.1012053377
pub.1041094549,pub.1010679858
pub.1041094549,pub.1021139921
pub.1041094549,pub.1043759488
pub.1041094549,pub.1001908454
pub.1041094549,pub.1036864685
pub.1041094549,pub.1062464318
pub.1041094549,pub.1002442285
pub.1041094549,pub.1050183346
pub.1041094549,pub.1051959468
pub.1041094549,pub.1022724606
pub.1041094549,pub.1009264669
pub.1041094549,pub.1001511272
pub.1041094549,pub.1051815701
pub.1041094549,pub.1060758277
pub.1041094549,pub.1040157945
pub.1041094549,pub.1063124894
pub.1041094549,pub.1046854627
pub.1041094549,pub.1004950974
pub.1041094549,pub.1028431217
pub.1041094549,pub.1044183416
pub.1041094549,pub.1052072392
pub.1041094549,pub.1015921334
pub.1041094549,pub.1062464469
pub.1041094549,pub.1032466020
pub.1041094549,pub.1047734086
pub.1041094549,pub.1046326224
pub.1041094549,pub.1027151885
pub.1041094549,pub.1022660637
pub.1041094549,pub.1023597969
pub.1041094549,pub.1005501398
pub.1041094549,pub.1015428324
pub.1041094549,pub.1041309481
pub.1041094549,pub.1060640094
pub.1041094549,pub.1029295207
pub.1041094549,pub.1045663828
pub.1041094549,pub.1050636047
pub.1041094549,pub.1034788857
pub.1041094549,pub.1048500963
pub.1041094549,pub.1009793917
pub.1041094549,pub.1002441529
pub.1041094549,pub.1040555804
pub.1041094549,pub.1063124138
pub.1041094549,pub.1051555899
pub.1041094549,pub.1052482923
pub.1041094549,pub.1027300583
pub.1041094549,pub.1033118719
pub.1041094549,pub.1060839611
pub.1041094549,pub.1052533679
pub.1041094549,pub.1009518809
pub.1041094549,pub.1053651700
pub.1041094549,pub.1060757630
pub.1041094549,pub.1001906701
pub.1041094549,pub.1024216711
pub.1041094549,pub.1026064321
pub.1041094549,pub.1040663835
pub.1041094549,pub.1047296267
pub.1040944018,pub.1027105642
pub.1040944018,pub.1027128842
pub.1040944018,pub.1047571109
pub.1040944018,pub.1049855208
pub.1040944018,pub.1073829262
pub.1040944018,pub.1073829040
pub.1040944018,pub.1034477111
pub.1040944018,pub.1049254534
pub.1040944018,pub.1063125659
pub.1040944018,pub.1060839611
pub.1040944018,pub.1063124622
pub.1040944018,pub.1060598446
pub.1040944018,pub.1021673975
pub.1040944018,pub.1063123729
pub.1040944018,pub.1060550244
pub.1040944018,pub.1060558096
pub.1040874537,pub.1060609974
pub.1040874537,pub.1025419158
pub.1040874537,pub.1022382851
pub.1040874537,pub.1060428471
pub.1040874537,pub.1010679858
pub.1040874537,pub.1060433362
pub.1040874537,pub.1046867256
pub.1040874537,pub.1060839611
pub.1040874537,pub.1047536483
pub.1040874537,pub.1060525285
pub.1040874537,pub.1043759488
pub.1040874537,pub.1048977183
pub.1040874537,pub.1026840294
pub.1040874537,pub.1039015659
pub.1040874537,pub.1049185783
pub.1040874537,pub.1024530917
pub.1040874537,pub.1030333675
pub.1040874537,pub.1060839192
pub.1040874537,pub.1006556480
pub.1040874537,pub.1049254534
pub.1040874537,pub.1010511490
pub.1040874537,pub.1029040117
pub.1040874537,pub.1022363502
pub.1040874537,pub.1060839058
pub.1040874537,pub.1039060951
pub.1040874537,pub.1024216711
pub.1040874537,pub.1060520605
pub.1040874537,pub.1060587525
pub.1040874537,pub.1038307096
pub.1040814067,pub.1029609788
pub.1040814067,pub.1030850999
pub.1040814067,pub.1060783057
pub.1040814067,pub.1008096506
pub.1040814067,pub.1026093502
pub.1040814067,pub.1024375078
pub.1040814067,pub.1060620106
pub.1040814067,pub.1041281578
pub.1040814067,pub.1060831301
pub.1040814067,pub.1060426238
pub.1040814067,pub.1060431529
pub.1040653004,pub.1047312131
pub.1040653004,pub.1011373172
pub.1040653004,pub.1018661537
pub.1040653004,pub.1057855368
pub.1040653004,pub.1062459938
pub.1040653004,pub.1000430612
pub.1040653004,pub.1060424888
pub.1040653004,pub.1028474267
pub.1040653004,pub.1051001018
pub.1040653004,pub.1009748760
pub.1040653004,pub.1060630778
pub.1040653004,pub.1016462456
pub.1040215643,pub.1007215987
pub.1040215643,pub.1004950974
pub.1040215643,pub.1041581297
pub.1040215643,pub.1063124859
pub.1040215643,pub.1002442285
pub.1040215643,pub.1010679858
pub.1040215643,pub.1050183346
pub.1040215643,pub.1042346523
pub.1040215643,pub.1024306103
pub.1040176006,pub.1034192534
pub.1040176006,pub.1062457326
pub.1040176006,pub.1050626711
pub.1040176006,pub.1060839192
pub.1040176006,pub.1060635776
pub.1040176006,pub.1029206622
pub.1040176006,pub.1060424888
pub.1040176006,pub.1009027442
pub.1040176006,pub.1035187830
pub.1040176006,pub.1013082931
pub.1040176006,pub.1020727129
pub.1040176006,pub.1033401279
pub.1040176006,pub.1042919596
pub.1040176006,pub.1060520605
pub.1040176006,pub.1018318441
pub.1040176006,pub.1063104022
pub.1040176006,pub.1060771677
pub.1040176006,pub.1060833743
pub.1040176006,pub.1033312692
pub.1040176006,pub.1039060951
pub.1040176006,pub.1009819902
pub.1040176006,pub.1064231530
pub.1040176006,pub.1012250010
pub.1040176006,pub.1060754015
pub.1040176006,pub.1060828314
pub.1040176006,pub.1060636390
pub.1040176006,pub.1011080520
pub.1040176006,pub.1060620106
pub.1040176006,pub.1017699647
pub.1040176006,pub.1038226280
pub.1040176006,pub.1060753674
pub.1040176006,pub.1060831477
pub.1040176006,pub.1060642418
pub.1040176006,pub.1005860967
pub.1040176006,pub.1017690983
pub.1040176006,pub.1038043226
pub.1040094987,pub.1062468947
pub.1040094987,pub.1007144486
pub.1040094987,pub.1035987954
pub.1040094987,pub.1060621322
pub.1040094987,pub.1030490520
pub.1040094987,pub.1021673975
pub.1040094987,pub.1062466776
pub.1040094987,pub.1009459915
pub.1040094987,pub.1033185801
pub.1040094987,pub.1002830833
pub.1040094987,pub.1041283820
pub.1040094987,pub.1063125658
pub.1040094987,pub.1009953966
pub.1040094987,pub.1001675284
pub.1040094987,pub.1021363903
pub.1040094987,pub.1049254534
pub.1040094987,pub.1060839434
pub.1039931872,pub.1038842982
pub.1039931872,pub.1038992085
pub.1039931872,pub.1033284250
pub.1039931872,pub.1039035489
pub.1039931872,pub.1016440102
pub.1039931872,pub.1022018424
pub.1039931872,pub.1060639138
pub.1039931872,pub.1039352292
pub.1039931872,pub.1043660958
pub.1039817292,pub.1060647355
pub.1039817292,pub.1022876625
pub.1039817292,pub.1014572975
pub.1039817292,pub.1046669622
pub.1039817292,pub.1044349122
pub.1039817292,pub.1034296964
pub.1039817292,pub.1045492155
pub.1039817292,pub.1060437772
pub.1039817292,pub.1034154220
pub.1039817292,pub.1048716226
pub.1039817292,pub.1060522304
pub.1039817292,pub.1044562983
pub.1039817292,pub.1060631906
pub.1039817292,pub.1060756320
pub.1039817292,pub.1029799550
pub.1039817292,pub.1019593438
pub.1039817292,pub.1011373172
pub.1039714305,pub.1024957594
pub.1039714305,pub.1034086051
pub.1039714305,pub.1045701250
pub.1039714305,pub.1024216711
pub.1039714305,pub.1044215023
pub.1039714305,pub.1004772045
pub.1039714305,pub.1017745851
pub.1039714305,pub.1028603970
pub.1039714305,pub.1013840046
pub.1039714305,pub.1014152060
pub.1039714305,pub.1062461204
pub.1039714305,pub.1049968340
pub.1039714305,pub.1001726992
pub.1039714305,pub.1005403888
pub.1039714305,pub.1014676061
pub.1039714305,pub.1024385628
pub.1039714305,pub.1039728871
pub.1039714305,pub.1043767009
pub.1039714305,pub.1007228083
pub.1039714305,pub.1019204719
pub.1039714305,pub.1023203035
pub.1039714305,pub.1022660637
pub.1039714305,pub.1048281953
pub.1039714305,pub.1010578667
pub.1039714305,pub.1063125719
pub.1039714305,pub.1003094980
pub.1039714305,pub.1016638503
pub.1039714305,pub.1045663828
pub.1039714305,pub.1043759488
pub.1039714305,pub.1051003337
pub.1039714305,pub.1062462449
pub.1039714305,pub.1014178938
pub.1039714305,pub.1030238382
pub.1039714305,pub.1048977183
pub.1039714305,pub.1000787637
pub.1039714305,pub.1049986442
pub.1039714305,pub.1025233600
pub.1039714305,pub.1031886754
pub.1039415350,pub.1045208199
pub.1039415350,pub.1014152123
pub.1039415350,pub.1062533830
pub.1039415350,pub.1062466776
pub.1039415350,pub.1002153810
pub.1039415350,pub.1035485380
pub.1039415350,pub.1001496898
pub.1039415350,pub.1021151131
pub.1039415350,pub.1039122011
pub.1039415350,pub.1031886754
pub.1039415350,pub.1001890678
pub.1039415350,pub.1060429029
pub.1039415350,pub.1024899036
pub.1039415350,pub.1062462980
pub.1039415350,pub.1007144486
pub.1039415350,pub.1035778153
pub.1039415350,pub.1042623604
pub.1039415350,pub.1062468947
pub.1039415350,pub.1016074634
pub.1039415350,pub.1051040719
pub.1039415350,pub.1038087834
pub.1039415350,pub.1024367285
pub.1039415350,pub.1060839611
pub.1039415350,pub.1006457434
pub.1039415350,pub.1009919759
pub.1039415350,pub.1022187363
pub.1039415350,pub.1017360477
pub.1039415350,pub.1011099155
pub.1039415350,pub.1003255601
pub.1039415350,pub.1038531699
pub.1039415350,pub.1008633568
pub.1039258557,pub.1015543429
pub.1039258557,pub.1038425288
pub.1039258557,pub.1020189366
pub.1039258557,pub.1062466776
pub.1039258557,pub.1060641071
pub.1039258557,pub.1001496898
pub.1039258557,pub.1055852618
pub.1039258557,pub.1044562983
pub.1039258557,pub.1060640934
pub.1039258557,pub.1035778153
pub.1039258557,pub.1041283820
pub.1039258557,pub.1036575633
pub.1039258557,pub.1053570434
pub.1039258557,pub.1006457434
pub.1039258557,pub.1047408593
pub.1038842982,pub.1033284250
pub.1038842982,pub.1043660958
pub.1038842982,pub.1060556191
pub.1038842982,pub.1035778153
pub.1038842982,pub.1049733710
pub.1038842982,pub.1043389657
pub.1038842982,pub.1060639138
pub.1038842982,pub.1062466776
pub.1038842982,pub.1041283820
pub.1038757133,pub.1003187857
pub.1038757133,pub.1002933807
pub.1038757133,pub.1015751007
pub.1038757133,pub.1062666148
pub.1038757133,pub.1030603375
pub.1038757133,pub.1062469111
pub.1038757133,pub.1019850812
pub.1038757133,pub.1041283820
pub.1038757133,pub.1008641111
pub.1038757133,pub.1062468947
pub.1038757133,pub.1036367390
pub.1038757133,pub.1009388305
pub.1038757133,pub.1031024219
pub.1038757133,pub.1035778153
pub.1038757133,pub.1021405357
pub.1038757133,pub.1011738856
pub.1038757133,pub.1002153810
pub.1038757133,pub.1037624168
pub.1038757133,pub.1039122011
pub.1038757133,pub.1062466776
pub.1038757133,pub.1050585343
pub.1038757133,pub.1007144486
pub.1038757133,pub.1008436483
pub.1038733715,pub.1043394774
pub.1038733715,pub.1016334243
pub.1038733715,pub.1060520605
pub.1038733715,pub.1060573190
pub.1038733715,pub.1049474701
pub.1038733715,pub.1000430612
pub.1038531699,pub.1023937586
pub.1038531699,pub.1038425288
pub.1038531699,pub.1001496898
pub.1038531699,pub.1060795212
pub.1038531699,pub.1030324299
pub.1038531699,pub.1027957498
pub.1038531699,pub.1060560013
pub.1038531699,pub.1035778153
pub.1038531699,pub.1002933807
pub.1038531699,pub.1047074864
pub.1038531699,pub.1045026742
pub.1038531699,pub.1060548794
pub.1038531699,pub.1060554687
pub.1038531699,pub.1046174367
pub.1038531699,pub.1013095013
pub.1038531699,pub.1026014447
pub.1038531699,pub.1000903893
pub.1038531699,pub.1041283820
pub.1038531699,pub.1002153810
pub.1038531699,pub.1019850812
pub.1038531699,pub.1062457268
pub.1038531699,pub.1038244654
pub.1038531699,pub.1062466776
pub.1038531699,pub.1031652332
pub.1038531699,pub.1062462980
pub.1038531699,pub.1003187857
pub.1038531699,pub.1037624168
pub.1038531699,pub.1042148540
pub.1038531699,pub.1021405357
pub.1038531699,pub.1005585698
pub.1038531699,pub.1060550244
pub.1038531699,pub.1039586478
pub.1038414207,pub.1016917070
pub.1038414207,pub.1024899036
pub.1038414207,pub.1002474690
pub.1038414207,pub.1018059003
pub.1038414207,pub.1011099155
pub.1038318000,pub.1048418242
pub.1038318000,pub.1008754723
pub.1038318000,pub.1036169697
pub.1038318000,pub.1060630738
pub.1038318000,pub.1015921334
pub.1038318000,pub.1001726992
pub.1038318000,pub.1041283820
pub.1038318000,pub.1045619649
pub.1038318000,pub.1037624168
pub.1038318000,pub.1002050613
pub.1038318000,pub.1039586478
pub.1038318000,pub.1014705100
pub.1038318000,pub.1021534923
pub.1038318000,pub.1031886754
pub.1038318000,pub.1044215023
pub.1038318000,pub.1063125396
pub.1038318000,pub.1011861382
pub.1038318000,pub.1062462449
pub.1038318000,pub.1052977801
pub.1038318000,pub.1000291381
pub.1038318000,pub.1034086051
pub.1038318000,pub.1006914345
pub.1038318000,pub.1029037835
pub.1038318000,pub.1062466776
pub.1038318000,pub.1035778153
pub.1038318000,pub.1040096625
pub.1038318000,pub.1019204719
pub.1038318000,pub.1008641111
pub.1038318000,pub.1031805892
pub.1038318000,pub.1010679858
pub.1038318000,pub.1021979139
pub.1038318000,pub.1039714305
pub.1038318000,pub.1041309481
pub.1038318000,pub.1009388305
pub.1038318000,pub.1016638503
pub.1038318000,pub.1009240658
pub.1038318000,pub.1017437335
pub.1038318000,pub.1010578667
pub.1038318000,pub.1003648801
pub.1038318000,pub.1023203035
pub.1038318000,pub.1038425288
pub.1038318000,pub.1019280285
pub.1038318000,pub.1060423587
pub.1038318000,pub.1043767009
pub.1038318000,pub.1043759488
pub.1038318000,pub.1034110890
pub.1038318000,pub.1021027962
pub.1038318000,pub.1010815349
pub.1038318000,pub.1063125719
pub.1038318000,pub.1045783947
pub.1038318000,pub.1062470266
pub.1038318000,pub.1051003337
pub.1038318000,pub.1048384846
pub.1038318000,pub.1038307096
pub.1038318000,pub.1009793917
pub.1038318000,pub.1004208233
pub.1038318000,pub.1015554819
pub.1038318000,pub.1024385628
pub.1038318000,pub.1048281953
pub.1038318000,pub.1047483646
pub.1038318000,pub.1060763430
pub.1038318000,pub.1007228083
pub.1038318000,pub.1026014447
pub.1038087834,pub.1049254534
pub.1038087834,pub.1001677130
pub.1038087834,pub.1022187363
pub.1038087834,pub.1062468947
pub.1038087834,pub.1026014447
pub.1038087834,pub.1035485380
pub.1038087834,pub.1003255601
pub.1038087834,pub.1006914345
pub.1038087834,pub.1045208199
pub.1038087834,pub.1060545617
pub.1038087834,pub.1062466776
pub.1038087834,pub.1041000032
pub.1038087834,pub.1002347375
pub.1038087834,pub.1001890678
pub.1038087834,pub.1049286112
pub.1038087834,pub.1021405357
pub.1038087834,pub.1062462980
pub.1038087834,pub.1019850812
pub.1038087834,pub.1008633568
pub.1038087834,pub.1047074864
pub.1038087834,pub.1003197956
pub.1038087834,pub.1050585343
pub.1038087834,pub.1019933403
pub.1038087834,pub.1063125656
pub.1038087834,pub.1051040719
pub.1038087834,pub.1060437772
pub.1038087834,pub.1037406932
pub.1038087834,pub.1024367285
pub.1038087834,pub.1039122011
pub.1038087834,pub.1002153810
pub.1038087834,pub.1033956264
pub.1038087834,pub.1030490520
