id,year,cumulative_citations
pub.1060522544,1980,5
pub.1060522544,1981,6
pub.1047493459,1978,2
pub.1047493459,1980,3
pub.1047493459,1982,4
pub.1047493459,1984,5
pub.1047493459,1989,6
pub.1047493459,1994,7
pub.1047493459,2013,8
pub.1047493459,2023,9
pub.1060524469,1980,1
pub.1060524469,1981,3
pub.1060524469,1982,4
pub.1060524469,1995,5
pub.1043095504,1975,1
pub.1043095504,1979,2
pub.1043095504,1981,3
pub.1043095504,1983,4
pub.1043095504,1991,5
pub.1043095504,2001,6
pub.1043095504,2009,7
pub.1043095504,2016,9
pub.1015604015,1978,3
pub.1015604015,1979,4
pub.1027422944,1979,1
pub.1027422944,1984,2
pub.1013194274,1974,3
pub.1013194274,1975,4
pub.1013194274,1976,7
pub.1013194274,1977,8
pub.1013194274,1978,10
pub.1013194274,1979,12
pub.1013194274,1980,13
pub.1013194274,1981,16
pub.1013194274,1982,17
pub.1013194274,1984,18
pub.1013194274,1986,20
pub.1013194274,1988,21
pub.1013194274,1990,25
pub.1013194274,1992,26
pub.1013194274,1993,27
pub.1013194274,2000,28
pub.1013194274,2001,31
pub.1013194274,2004,32
pub.1013194274,2006,33
pub.1013194274,2009,36
pub.1013194274,2017,38
pub.1013194274,2019,39
pub.1013194274,2020,42
pub.1013194274,2021,44
pub.1013194274,2022,45
pub.1013194274,2023,46
pub.1013194274,2024,47
pub.1060522412,1979,1
pub.1060522412,1980,2
pub.1060522412,1981,4
pub.1060522412,1985,5
pub.1060522412,1994,6
pub.1060522412,1996,7
pub.1060522412,2001,8
pub.1060522412,2006,9
pub.1060522412,2007,10
pub.1060522412,2015,12
pub.1060522412,2019,13
pub.1060522412,2024,14
pub.1060775947,1973,1
pub.1060775947,1974,2
pub.1060775947,1975,4
pub.1060775947,1976,5
pub.1060775947,1977,9
pub.1060775947,1978,12
pub.1060775947,1979,15
pub.1060775947,1980,18
pub.1060775947,1981,20
pub.1060775947,1982,21
pub.1060775947,1983,22
pub.1060775947,1984,23
pub.1060775947,1985,25
pub.1060775947,1986,26
pub.1060775947,1987,29
pub.1060775947,1988,32
pub.1060775947,1989,35
pub.1060775947,1990,36
pub.1060775947,1992,37
pub.1060775947,1994,39
pub.1060775947,1996,40
pub.1060775947,1997,41
pub.1060775947,2000,42
pub.1060775947,2001,46
pub.1060775947,2007,47
pub.1060775947,2015,50
pub.1060775947,2016,51
pub.1060775947,2019,52
pub.1060775947,2020,53
pub.1060775947,2021,54
pub.1060775947,2022,56
pub.1060775947,2023,57
pub.1060782521,1979,1
pub.1060782521,1980,2
pub.1060782521,1982,3
pub.1060782521,1986,4
pub.1060782521,1987,5
pub.1060782521,1993,7
pub.1060782521,2007,8
pub.1060782521,2015,9
pub.1060524682,1979,1
pub.1060524682,1980,2
pub.1060524682,1982,3
pub.1060524682,1983,4
pub.1060524682,1990,5
pub.1060524682,1994,7
pub.1060524682,1997,9
pub.1060524682,1999,10
pub.1060524682,2001,11
pub.1060524682,2005,12
pub.1060524682,2007,13
pub.1060780010,1977,1
pub.1060780010,1978,4
pub.1060780010,1984,5
pub.1060780010,1989,6
pub.1060780010,1993,9
pub.1060780010,1997,10
pub.1060780010,1998,11
pub.1060780010,2004,12
pub.1060780010,2006,13
pub.1060780010,2007,14
pub.1060780010,2011,15
pub.1060780010,2012,16
pub.1060780010,2015,17
pub.1060780010,2020,18
pub.1060780010,2023,20
pub.1060523759,1978,1
pub.1060523759,1985,2
pub.1060523759,1987,3
pub.1060523759,1988,4
pub.1060523759,1989,5
pub.1060523759,1991,6
pub.1060523759,1993,8
pub.1060523759,1998,9
pub.1060523759,2000,10
pub.1060523759,2003,11
pub.1060523759,2005,12
pub.1060523759,2008,13
pub.1060523759,2010,14
pub.1060523759,2018,15
pub.1031596324,1973,1
pub.1031596324,1974,2
pub.1031596324,1976,3
pub.1031596324,1978,5
pub.1031596324,1994,6
pub.1060523406,1978,1
pub.1060523406,1979,2
pub.1060523406,1997,3
pub.1060778544,1975,2
pub.1060778544,1978,4
pub.1060778544,1993,5
pub.1060519380,1975,2
pub.1060519380,1978,3
pub.1060519380,1981,4
pub.1060519380,1986,5
pub.1060519380,1990,6
pub.1060519380,1991,7
pub.1060519380,2001,8
pub.1060519380,2008,9
pub.1060519380,2010,10
pub.1060519380,2015,11
pub.1060521823,1978,3
pub.1060521823,1979,4
pub.1060521823,1981,5
pub.1060521823,1983,6
pub.1060521823,1987,7
pub.1060521823,1989,8
pub.1060521823,1993,9
pub.1060521823,1994,11
pub.1060521823,1995,13
pub.1060521823,2000,14
pub.1060521823,2004,15
pub.1060521823,2007,16
pub.1060521823,2008,17
pub.1060521823,2009,18
pub.1060521823,2012,20
pub.1060521823,2013,21
pub.1060521823,2016,22
pub.1060521823,2017,24
pub.1060519004,1975,1
pub.1060519004,1977,2
pub.1060519004,1978,4
pub.1060519004,2013,5
pub.1060519004,2014,6
pub.1060519004,2019,8
pub.1060519004,2021,10
pub.1060519004,2023,11
pub.1058967163,1975,1
pub.1058967163,1977,2
pub.1058967163,2019,3
pub.1058967163,2020,4
pub.1058967163,2021,5
pub.1029339151,1975,1
pub.1029339151,1977,2
pub.1029339151,1978,3
pub.1029339151,1998,4
pub.1029339151,2020,5
pub.1029339151,2022,6
pub.1029339151,2023,7
pub.1060779417,1976,1
pub.1060779417,1977,5
pub.1060779417,1978,6
pub.1060779417,1982,8
pub.1060779417,1990,9
pub.1060779417,2015,10
pub.1060779417,2019,11
pub.1011069686,1974,3
pub.1011069686,1975,5
pub.1011069686,1977,6
pub.1011069686,1978,7
pub.1011069686,1982,8
pub.1011069686,1983,9
pub.1011069686,1984,10
pub.1011069686,2018,11
pub.1035801402,1977,1
pub.1035801402,1978,2
pub.1035801402,1984,3
pub.1010591488,1977,1
pub.1010591488,1993,2
pub.1010591488,2013,3
pub.1010591488,2016,4
pub.1010591488,2020,5
pub.1060775873,1972,1
pub.1060775873,1973,2
pub.1060775873,1975,3
pub.1060775873,1976,4
pub.1060775873,1978,6
pub.1060775873,2004,7
pub.1060775873,2005,8
pub.1060775873,2007,9
pub.1008502128,1972,3
pub.1008502128,1973,4
pub.1008502128,1974,7
pub.1008502128,1975,11
pub.1008502128,1976,13
pub.1008502128,1978,14
pub.1008502128,1980,15
pub.1008502128,1990,17
pub.1008502128,1997,18
pub.1008502128,2001,19
pub.1008502128,2009,21
pub.1008502128,2011,22
pub.1008502128,2015,25
pub.1008502128,2016,26
pub.1008502128,2017,28
pub.1008502128,2018,29
pub.1008502128,2019,31
pub.1008502128,2020,35
pub.1008502128,2021,36
pub.1008502128,2022,38
pub.1008502128,2023,41
pub.1008502128,2024,44
pub.1060776249,1973,1
pub.1060776249,1974,2
pub.1060776249,1975,3
pub.1060776249,1976,5
pub.1060776249,1978,6
pub.1060776249,2006,7
pub.1060776249,2019,8
pub.1060776249,2020,10
pub.1060776249,2022,11
pub.1060629323,1975,2
pub.1060629323,1976,3
pub.1060629323,1977,5
pub.1060629323,1978,7
pub.1060629323,1980,8
pub.1060629323,1989,9
pub.1060629323,2004,10
pub.1060629323,2005,11
pub.1060629323,2007,12
pub.1060629323,2019,13
pub.1060777896,1975,1
pub.1060777896,1976,4
pub.1060777896,1977,7
pub.1060777896,1978,8
pub.1060777896,1985,9
pub.1060777896,2001,10
pub.1060777896,2015,11
pub.1060773159,1971,1
pub.1060773159,1972,3
pub.1060773159,1974,4
pub.1060773159,1975,5
pub.1060773159,1976,6
pub.1060773159,1980,7
pub.1060773159,1982,8
pub.1060773159,1996,9
pub.1060773159,2005,10
pub.1060773159,2007,11
pub.1060433362,1968,2
pub.1060433362,1969,3
pub.1060433362,1971,4
pub.1060433362,1975,5
pub.1060433362,1976,6
pub.1060433362,1977,7
pub.1060433362,1978,8
pub.1060433362,1981,9
pub.1060433362,1982,11
pub.1060433362,1983,12
pub.1060433362,1990,13
pub.1060433362,1991,14
pub.1060433362,1992,16
pub.1060433362,1996,17
pub.1060433362,1997,18
pub.1060433362,2001,19
pub.1060433362,2002,20
pub.1060433362,2003,21
pub.1060433362,2004,22
pub.1060433362,2005,24
pub.1060433362,2006,25
pub.1060433362,2007,27
pub.1060433362,2008,29
pub.1060433362,2010,30
pub.1060433362,2012,32
pub.1060433362,2013,33
pub.1060433362,2014,34
pub.1060433362,2015,36
pub.1060433362,2016,41
pub.1060433362,2017,42
pub.1060433362,2018,44
pub.1060433362,2020,48
pub.1060433362,2021,49
pub.1060433362,2022,51
pub.1060433362,2023,54
pub.1060775199,1973,1
pub.1060775199,1974,2
pub.1060775199,1977,3
pub.1060775199,2015,5
pub.1060775199,2018,7
pub.1060775199,2020,8
pub.1057755341,1974,2
pub.1057755341,1977,3
pub.1057755341,2015,4
pub.1057755341,2017,5
pub.1060443223,1970,1
pub.1060443223,1971,2
pub.1060443223,1972,5
pub.1060443223,1973,6
pub.1060443223,1974,7
pub.1060443223,1977,8
pub.1060443223,1987,9
pub.1060443223,1989,10
pub.1060443223,1990,11
pub.1060443223,2002,12
pub.1060443223,2006,13
pub.1060443223,2015,14
pub.1060443223,2017,15
pub.1060592608,1972,1
pub.1060592608,1973,4
pub.1060592608,1974,6
pub.1060592608,1975,8
pub.1060592608,1987,9
pub.1060592608,1990,11
pub.1060592608,1992,13
pub.1060592608,1996,14
pub.1060592608,1997,15
pub.1060592608,1998,17
pub.1060592608,2001,18
pub.1060592608,2002,20
pub.1060592608,2004,21
pub.1060592608,2005,22
pub.1060592608,2006,23
pub.1060592608,2007,27
pub.1060592608,2008,29
pub.1060592608,2009,30
pub.1060592608,2010,32
pub.1060592608,2011,34
pub.1060592608,2013,36
pub.1060592608,2014,39
pub.1060592608,2015,41
pub.1060592608,2016,43
pub.1060592608,2017,46
pub.1060592608,2018,47
pub.1060592608,2019,51
pub.1060592608,2021,52
pub.1060592608,2022,53
pub.1060592608,2023,54
pub.1060592608,2024,55
pub.1060774194,1972,4
pub.1060774194,1978,6
pub.1060774194,1987,7
pub.1060774194,1989,8
pub.1060774194,1992,9
pub.1060774194,1993,10
pub.1060774194,2018,11
pub.1060421237,1965,1
pub.1060421237,1969,2
pub.1060421237,1971,3
pub.1060421237,1974,4
pub.1060421237,1991,5
pub.1060421237,1993,6
pub.1060421237,1994,7
pub.1060421237,1995,8
pub.1060426238,1964,1
pub.1060426238,1965,3
pub.1060426238,1970,4
pub.1060426238,2015,5
pub.1060426238,2020,6
pub.1060426238,2023,7
pub.1060771511,1969,2
pub.1060771511,1970,3
pub.1060771511,1971,5
pub.1060771511,1972,6
pub.1060771511,1976,8
pub.1060771511,1991,9
pub.1060771511,1999,10
pub.1060771511,2012,11
pub.1060771511,2015,12
pub.1060771511,2017,14
pub.1060771512,1968,1
pub.1060771512,1969,3
pub.1060771512,1970,5
pub.1060771512,1971,6
pub.1060771512,1991,7
pub.1060771512,2005,8
pub.1060771512,2016,9
pub.1060420047,1958,3
pub.1060420047,1961,4
pub.1060420047,1962,5
pub.1060420047,1963,7
pub.1060420047,1964,8
pub.1060420047,1968,9
pub.1060420047,1969,11
pub.1060420047,1998,12
pub.1060420047,2015,13
pub.1060420047,2016,14
pub.1060437562,1968,2
pub.1060437562,1970,3
pub.1060437562,1971,4
pub.1060437562,1974,5
pub.1060437562,1996,7
pub.1060437562,2006,8
pub.1060437562,2009,9
pub.1060437562,2016,10
pub.1060464013,1957,1
pub.1060464013,1958,4
pub.1060464013,1959,6
pub.1060464013,1961,7
pub.1060464013,1963,8
pub.1060464013,1964,9
pub.1060464013,1965,10
pub.1060464013,1966,11
pub.1060464013,1968,12
pub.1060464013,1972,13
pub.1060464013,1982,14
pub.1060464013,1983,15
pub.1060464013,1999,16
pub.1060464013,2007,17
pub.1060464013,2017,18
pub.1060464013,2018,19
pub.1060464013,2020,20
pub.1060428458,1966,2
pub.1060428458,1967,3
pub.1060428458,1973,4
pub.1060428458,1974,6
pub.1060428458,1981,7
pub.1060428458,1990,8
pub.1060428458,1995,9
pub.1060427561,1965,1
pub.1060427561,1974,2
pub.1060572316,1972,1
pub.1060572316,1973,5
pub.1060572316,1974,6
pub.1060572316,1978,7
pub.1060572316,1980,8
pub.1060572316,1982,9
pub.1060572316,1994,10
pub.1060572316,2002,11
pub.1060572316,2004,12
pub.1060572316,2018,13
pub.1060772384,1970,2
pub.1060772384,1972,3
pub.1060772384,1974,4
pub.1060772384,1990,5
pub.1060772384,2004,6
pub.1060772384,2006,7
pub.1060535251,1972,1
pub.1060535251,1974,3
pub.1060535251,1976,4
pub.1060535251,1978,5
pub.1060535251,1987,7
pub.1060535251,1989,9
pub.1060535251,1990,10
pub.1060535251,1992,11
pub.1060535251,1993,13
pub.1060535251,1994,15
pub.1060535251,1996,16
pub.1060535251,1997,19
pub.1060535251,1998,20
pub.1060535251,2000,22
pub.1060535251,2001,23
pub.1060535251,2002,24
pub.1060535251,2003,25
pub.1060535251,2005,27
pub.1060535251,2006,28
pub.1060535251,2007,29
pub.1060535251,2011,30
pub.1060535251,2012,31
pub.1007104564,1956,1
pub.1007104564,1958,2
pub.1007104564,1974,3
pub.1007104564,1983,4
pub.1007104564,1985,5
pub.1007104564,1990,7
pub.1007104564,1991,8
pub.1007104564,2000,9
pub.1007104564,2001,10
pub.1007104564,2002,13
pub.1007104564,2016,14
pub.1007104564,2021,15
pub.1007104564,2024,16
pub.1041195616,1973,1
pub.1041195616,1974,2
pub.1041195616,1982,3
pub.1041195616,1987,4
pub.1041195616,1990,5
pub.1041195616,1991,6
pub.1041195616,1999,7
pub.1041195616,2001,8
pub.1041195616,2002,10
pub.1041195616,2005,11
pub.1041195616,2011,12
pub.1041195616,2013,13
pub.1011161204,1974,1
pub.1011161204,1982,2
pub.1011161204,1990,3
pub.1011161204,2002,4
pub.1060550584,1973,1
pub.1060550584,1976,2
pub.1060550584,1978,3
pub.1060572317,1973,2
pub.1060572317,1989,3
pub.1060572317,2018,4
pub.1060421007,1960,2
pub.1060421007,1963,3
pub.1060421007,1965,4
pub.1060421007,1973,6
pub.1060421007,1981,7
pub.1060421007,1990,8
pub.1060421007,1998,9
pub.1060430065,1965,1
pub.1060430065,1966,2
pub.1060430065,1973,3
pub.1060430065,1981,4
pub.1060526197,1972,1
pub.1060526197,1973,3
pub.1060526197,1974,4
pub.1060526197,1975,5
pub.1060526197,1989,6
pub.1060526197,1991,7
pub.1060526197,2010,8
pub.1060526197,2020,9
pub.1060434677,1971,1
pub.1060434677,1972,2
pub.1060434677,1973,3
pub.1060434677,1980,4
pub.1060434677,1984,5
pub.1060434677,1990,6
pub.1060434677,2012,7
pub.1060434677,2015,8
pub.1048764817,1973,2
pub.1048764817,1974,3
pub.1048764817,1976,5
pub.1048764817,2015,6
pub.1029609788,1962,2
pub.1029609788,1963,3
pub.1029609788,1964,4
pub.1029609788,1965,6
pub.1029609788,1966,7
pub.1029609788,1968,8
pub.1029609788,1969,9
pub.1029609788,1970,10
pub.1029609788,1971,11
pub.1029609788,1972,12
pub.1029609788,1974,13
pub.1029609788,1975,14
pub.1029609788,1976,15
pub.1029609788,1979,16
pub.1029609788,1982,17
pub.1029609788,1983,19
pub.1029609788,1984,20
pub.1029609788,1987,21
pub.1029609788,1988,24
pub.1029609788,1989,25
pub.1029609788,1990,29
pub.1029609788,1991,32
pub.1029609788,1992,34
pub.1029609788,1993,35
pub.1029609788,1994,37
pub.1029609788,1995,39
pub.1029609788,1996,42
pub.1029609788,1997,43
pub.1029609788,1998,45
pub.1029609788,1999,46
pub.1029609788,2001,48
pub.1029609788,2002,52
pub.1029609788,2003,54
pub.1029609788,2004,59
pub.1029609788,2005,63
pub.1029609788,2006,65
pub.1029609788,2007,68
pub.1029609788,2008,71
pub.1029609788,2009,75
pub.1029609788,2010,77
pub.1029609788,2012,81
pub.1029609788,2013,84
pub.1029609788,2014,87
pub.1029609788,2015,89
pub.1029609788,2016,94
pub.1029609788,2017,99
pub.1029609788,2018,101
pub.1029609788,2019,105
pub.1029609788,2020,107
pub.1029609788,2021,111
pub.1029609788,2022,116
pub.1029609788,2023,118
pub.1029609788,2024,120
pub.1060427483,1965,1
pub.1060427483,1966,4
pub.1060427483,1970,5
pub.1060427483,1971,6
pub.1060427483,1972,7
pub.1060427483,1973,8
pub.1060427483,1974,9
pub.1060427483,1979,10
pub.1060427483,1981,11
pub.1060427483,1983,12
pub.1060427483,1991,13
pub.1060427483,1997,14
pub.1060427483,2002,15
pub.1060427483,2004,16
pub.1060427483,2009,17
pub.1060427483,2010,18
pub.1060427483,2011,20
pub.1060427483,2013,21
pub.1060427483,2015,22
pub.1016890272,1958,2
pub.1016890272,1959,4
pub.1016890272,1960,6
pub.1016890272,1961,10
pub.1016890272,1963,11
pub.1016890272,1972,12
pub.1016890272,1979,13
pub.1016890272,1989,14
pub.1016890272,1990,15
pub.1016890272,1994,16
pub.1016890272,2000,17
pub.1016890272,2015,18
pub.1060429406,1965,1
pub.1060429406,1967,3
pub.1060429406,1970,4
pub.1060429406,1972,5
pub.1060429406,1981,6
pub.1060429406,1982,7
pub.1060429406,1990,8
pub.1060429406,1991,11
pub.1060429406,1994,13
pub.1060429406,1996,14
pub.1060429406,2012,15
pub.1060429406,2021,16
pub.1013940018,1972,2
pub.1013940018,1976,3
pub.1060433535,1972,1
pub.1060433535,2005,2
pub.1060433535,2007,3
pub.1060433535,2013,4
pub.1060773125,1971,1
pub.1060773125,1972,2
pub.1060773125,1974,3
pub.1060773125,1987,4
pub.1060773125,1990,6
pub.1060773125,1994,7
pub.1060773125,1996,8
pub.1060773125,1997,9
pub.1060773125,1998,10
pub.1060773125,2005,11
pub.1060773125,2011,12
pub.1060773125,2017,13
pub.1060426320,1963,1
pub.1060426320,1964,2
pub.1060426320,1967,3
pub.1060426320,1969,6
pub.1060426320,1971,7
pub.1060426320,1974,8
pub.1060426320,1977,9
pub.1060435180,1968,1
pub.1060435180,1971,2
pub.1060435180,1974,3
pub.1060435180,1989,4
pub.1060435180,1990,6
pub.1060435180,1991,7
pub.1060435180,1994,9
pub.1060435180,1996,10
pub.1060435180,2011,11
pub.1060435180,2012,12
pub.1060435180,2016,13
pub.1060439067,1969,1
pub.1060439067,1970,2
pub.1060439067,1971,3
pub.1060439067,1976,4
pub.1060439067,1977,5
pub.1060439067,1990,6
pub.1060439067,2015,7
pub.1060439067,2020,8
pub.1060771558,1969,2
pub.1060771558,1970,3
pub.1060771558,1971,4
pub.1060771558,1996,5
pub.1060771558,2005,6
pub.1058959422,1982,1
pub.1058959422,1983,2
pub.1058959422,2002,3
pub.1058959422,2005,4
pub.1058959422,2006,5
pub.1060528333,1983,1
pub.1060524636,1981,1
pub.1060524636,1983,2
pub.1060527992,1983,2
pub.1060527992,1984,3
pub.1060527992,1985,4
pub.1060527992,1990,5
pub.1060527992,1998,6
pub.1060527992,2007,7
pub.1033624506,1981,1
pub.1033624506,1983,3
pub.1033624506,1986,4
pub.1033624506,1990,6
pub.1033624506,1996,7
pub.1033624506,2015,8
pub.1033624506,2016,9
pub.1060529159,1983,1
pub.1060529159,1985,3
pub.1060529159,1986,4
pub.1060529159,1987,10
pub.1060529159,1988,12
pub.1060529159,1989,15
pub.1060529159,1990,17
pub.1060529159,1991,19
pub.1060529159,1993,21
pub.1060529159,1994,22
pub.1060529159,1995,23
pub.1060529159,1998,24
pub.1060531231,1983,1
pub.1060531231,1984,2
pub.1060531231,1987,4
pub.1060531231,1988,5
pub.1060531231,1989,7
pub.1060531231,1990,8
pub.1060531231,1991,9
pub.1060531231,1993,10
pub.1062178856,1982,1
pub.1062178856,1994,2
pub.1062178856,2014,3
pub.1060785303,1982,1
pub.1060785303,1986,3
pub.1060785303,1998,4
pub.1060785303,1999,5
pub.1060785303,2002,6
pub.1060434220,1976,1
pub.1060434220,1981,2
pub.1060434220,1982,3
pub.1060434220,1993,4
pub.1060434220,1994,5
pub.1060434220,1995,6
pub.1060434220,1999,7
pub.1060434220,2007,8
pub.1060434220,2024,9
pub.1060423587,1963,1
pub.1060423587,1982,2
pub.1060423587,1984,3
pub.1060423587,1993,4
pub.1060423587,1994,5
pub.1060423587,1995,6
pub.1060423587,2004,7
pub.1060423587,2007,8
pub.1060423587,2009,9
pub.1060423587,2015,11
pub.1060423587,2016,12
pub.1060423587,2021,13
pub.1060423587,2022,14
pub.1060529541,1982,1
pub.1060529541,1986,2
pub.1060529541,1987,3
pub.1060529541,1988,4
pub.1060529541,1989,5
pub.1060529541,1990,6
pub.1060528356,1981,2
pub.1060528356,1982,3
pub.1060528356,1985,4
pub.1060528356,1986,5
pub.1060528356,1987,6
pub.1060528356,1988,9
pub.1060528356,1989,12
pub.1060528356,1990,14
pub.1060528356,1991,16
pub.1060528356,1993,17
pub.1060528356,1994,18
pub.1060528356,2000,19
pub.1060528356,2001,20
pub.1060528356,2004,22
pub.1060528356,2024,23
pub.1060529213,1982,1
pub.1060529213,1985,2
pub.1060529213,1987,3
pub.1060529213,1988,5
pub.1060529213,1989,7
pub.1060529213,1990,8
pub.1060529213,1991,9
pub.1060529213,1994,10
pub.1060521573,1981,2
pub.1060521573,1982,3
pub.1060521573,1985,5
pub.1060521573,1986,6
pub.1060521573,1987,8
pub.1060521573,1988,10
pub.1060521573,1989,12
pub.1060521573,1990,13
pub.1060521573,1991,14
pub.1060521573,1994,15
pub.1060521573,1997,16
pub.1060521573,2007,17
pub.1060521573,2016,19
pub.1060521573,2022,20
pub.1060785272,1982,1
pub.1060785272,1987,2
pub.1060785272,1991,3
pub.1060785272,1995,4
pub.1060785272,1998,5
pub.1043891249,1977,1
pub.1043891249,1979,2
pub.1043891249,1982,3
pub.1060783853,1980,1
pub.1060783853,1981,2
pub.1060783853,1982,3
pub.1060783853,1983,4
pub.1060783853,2005,5
pub.1060783853,2015,7
pub.1060428605,1965,1
pub.1060428605,1966,2
pub.1060428605,1967,3
pub.1060428605,1968,4
pub.1060428605,1978,5
pub.1060428605,1982,6
pub.1060428605,1992,7
pub.1060428605,2017,8
pub.1060428605,2020,9
pub.1060528593,1982,2
pub.1060528593,1990,4
pub.1060528593,1996,5
pub.1060528593,2005,6
pub.1060528593,2019,7
pub.1060783097,1982,1
pub.1060783097,1983,2
pub.1060783097,2002,3
pub.1060783097,2004,4
pub.1060527593,1980,1
pub.1060527593,1981,3
pub.1060527593,1982,5
pub.1060527593,1990,6
pub.1060527593,2001,7
pub.1060527593,2005,8
pub.1060527593,2013,9
pub.1060785213,1981,1
pub.1060785213,1982,3
pub.1060785213,1990,4
pub.1060783396,1980,1
pub.1060783396,1982,2
pub.1060783396,1983,3
pub.1060783396,1986,4
pub.1060783396,2006,5
pub.1060783396,2015,6
pub.1060524291,1982,1
pub.1014572975,1982,1
pub.1014572975,1990,2
pub.1014572975,1995,5
pub.1014572975,1997,6
pub.1014572975,1998,7
pub.1014572975,2000,8
pub.1014572975,2001,10
pub.1014572975,2002,12
pub.1014572975,2003,14
pub.1014572975,2004,15
pub.1014572975,2005,17
pub.1014572975,2006,19
pub.1014572975,2007,21
pub.1014572975,2008,22
pub.1014572975,2009,23
pub.1014572975,2010,25
pub.1014572975,2011,28
pub.1014572975,2012,29
pub.1014572975,2013,32
pub.1014572975,2016,34
pub.1014572975,2017,37
pub.1014572975,2020,39
pub.1014572975,2024,40
pub.1060435581,1980,1
pub.1060435581,1982,2
pub.1060529185,1982,1
pub.1060529185,1985,2
pub.1060529185,1988,3
pub.1060529185,1995,4
pub.1060786235,1981,2
pub.1060786235,1982,3
pub.1060786235,1983,4
pub.1060786235,1985,5
pub.1060786235,1988,6
pub.1060786235,2001,7
pub.1060786235,2002,8
pub.1060786235,2010,9
pub.1060427198,1975,1
pub.1060427198,1982,2
pub.1060629063,1982,1
pub.1012002888,1964,1
pub.1012002888,1982,3
